,Concurso,Jogo,HG,Home,S,Away,AG,Dia,Res,H_Goals_Scored,A_Goals_Scored,H_Goals_Against,A_Goals_Against
9341,Concurso 668 (31/08/2015),5,3,ATLÉTICO/GO, ,CEARÁ/CE,2,Sábado ,H,30,23,25,38
9342,Concurso 668 (31/08/2015),6,1,MOGI MIRIM/SP, ,BAHIA/BA,1,Sábado ,D,35,16,25,34
9343,Concurso 668 (31/08/2015),7,2,PAYSANDU/PA, ,BRAGANTINO/SP,0,Sábado ,H,46,16,22,31
9344,Concurso 668 (31/08/2015),8,0,VASCO DA GAMA/RJ, ,FIGUEIRENSE/SC,1,Sábado ,A,26,17,13,34
9345,Concurso 668 (31/08/2015),9,3,SÃO PAULO/SP, ,PONTE PRETA/SP,0,Sábado ,H,38,30,13,33
9346,Concurso 668 (31/08/2015),10,3,ATLÉTICO/PR, ,GOIÁS/GO,0,Domingo ,H,24,13,11,20
9347,Concurso 668 (31/08/2015),11,3,PALMEIRAS/SP, ,JOINVILLE/SC,2,Domingo ,H,27,9,17,23
9348,Concurso 668 (31/08/2015),12,3,AVAÍ/SC, ,INTERNACIONAL/RS,0,Domingo ,H,24,15,24,22
9349,Concurso 668 (31/08/2015),13,0,GRÊMIO/RS, ,CORITIBA/PR,0,Domingo ,D,34,15,15,35
9350,Concurso 668 (31/08/2015),14,0,CRUZEIRO/MG, ,SANTOS/SP,1,Domingo ,A,37,19,18,21
9351,Concurso 669 (08/09/2015),1,1,BRASIL, ,COSTA RICA,0,Sábado ,H,43,6,17,1
9352,Concurso 669 (08/09/2015),2,3,PALMEIRAS/SP, ,CORINTHIANS/SP,3,Domingo ,D,29,29,17,16
9353,Concurso 669 (08/09/2015),3,1,FLUMINENSE/RJ, ,FLAMENGO/RJ,3,Domingo ,A,37,20,19,24
9354,Concurso 669 (08/09/2015),4,2,SÃO PAULO/SP, ,INTERNACIONAL/RS,0,Sábado ,H,39,15,13,24
9355,Concurso 669 (08/09/2015),5,1,VITÓRIA/BA, ,BOTAFOGO/RJ,2,Sábado ,A,24,14,22,27
9356,Concurso 669 (08/09/2015),6,1,AMÉRICA/MG, ,BRAGANTINO/SP,2,Sábado ,A,34,15,20,31
9357,Concurso 669 (08/09/2015),7,0,AMÉRICA/RN, ,FORTALEZA/CE,0,Sábado ,D,31,26,29,30
9358,Concurso 669 (08/09/2015),8,0,ATLÉTICO/PR, ,JOINVILLE/SC,0,Sábado ,D,27,11,8,23
9359,Concurso 669 (08/09/2015),9,0,CHAPECOENSE/SC, ,PONTE PRETA/SP,0,Domingo ,D,22,30,17,36
9360,Concurso 669 (08/09/2015),10,0,AVAÍ/SC, ,CORITIBA/PR,2,Domingo ,A,25,14,22,34
9361,Concurso 669 (08/09/2015),11,5,CRUZEIRO/MG, ,FIGUEIRENSE/SC,1,Domingo ,H,32,17,19,31
9362,Concurso 669 (08/09/2015),12,2,GRÊMIO/RS, ,GOIÁS/GO,1,Domingo ,H,32,12,12,23
9363,Concurso 669 (08/09/2015),13,1,SPORT/PE, ,SANTOS/SP,1,Domingo ,D,29,20,17,20
9364,Concurso 669 (08/09/2015),14,1,VASCO DA GAMA/RJ, ,ATLÉTICO/MG,2,Sábado ,A,25,27,13,19
9365,Concurso 670 (14/09/2015),1,1,CRUZEIRO/MG, ,ATLÉTICO/MG,1,Domingo ,D,34,28,20,17
9366,Concurso 670 (14/09/2015),2,1,GRÊMIO/RS, ,SÃO PAULO/SP,2,Domingo ,A,32,20,13,24
9367,Concurso 670 (14/09/2015),3,1,SPORT/PE, ,FLUMINENSE/RJ,0,Domingo ,H,29,25,18,29
9368,Concurso 670 (14/09/2015),4,0,ATLÉTICO/GO, ,VITÓRIA/BA,0,Sábado ,D,32,20,24,30
9369,Concurso 670 (14/09/2015),5,2,AMÉRICA/MG, ,NÁUTICO/PE,1,Sábado ,H,34,15,21,33
9370,Concurso 670 (14/09/2015),6,1,SAMPAIO CORRÊA/MA, ,CEARÁ/CE,0,Sábado ,H,22,24,12,40
9371,Concurso 670 (14/09/2015),7,0,ABC/RN, ,CRB/AL,0,Sábado ,D,30,19,18,35
9372,Concurso 670 (14/09/2015),8,3,CORINTHIANS/SP, ,JOINVILLE/SC,0,Domingo ,H,33,11,13,23
9373,Concurso 670 (14/09/2015),9,2,PALMEIRAS/SP, ,FIGUEIRENSE/SC,0,Sábado ,H,31,18,20,35
9374,Concurso 670 (14/09/2015),10,2,AVAÍ/SC, ,GOIÁS/GO,1,Domingo ,H,23,13,24,22
9375,Concurso 670 (14/09/2015),11,1,CHAPECOENSE/SC, ,FLAMENGO/RJ,3,Domingo ,A,22,23,17,24
9376,Concurso 670 (14/09/2015),12,3,PONTE PRETA/SP, ,SANTOS/SP,1,Domingo ,H,22,21,16,18
9377,Concurso 670 (14/09/2015),13,0,CORITIBA/PR, ,INTERNACIONAL/RS,1,Sábado ,A,22,14,12,26
9378,Concurso 670 (14/09/2015),14,2,VASCO DA GAMA/RJ, ,ATLÉTICO/PR,0,Domingo ,H,23,23,15,29
9379,Concurso 671 (21/09/2015),1,2,CORINTHIANS/SP, ,SANTOS/SP,0,Domingo ,H,35,21,12,19
9380,Concurso 671 (21/09/2015),2,4,ATLÉTICO/MG, ,FLAMENGO/RJ,1,Domingo ,H,34,25,13,25
9381,Concurso 671 (21/09/2015),3,3,PALMEIRAS/SP, ,GRÊMIO/RS,2,Sábado ,H,33,17,19,17
9382,Concurso 671 (21/09/2015),4,1,BAHIA/BA, ,SAMPAIO CORRÊA/MA,1,Sábado ,D,29,24,15,34
9383,Concurso 671 (21/09/2015),5,0,PAYSANDU/PA, ,NÁUTICO/PE,1,Sábado ,A,46,16,20,34
9384,Concurso 671 (21/09/2015),6,2,SANTA CRUZ/PE, ,CEARÁ/CE,1,Sábado ,H,31,21,11,39
9385,Concurso 671 (21/09/2015),7,0,MACAÉ/RJ, ,CRB/AL,0,Sábado ,D,21,19,33,31
9386,Concurso 671 (21/09/2015),8,0,CHAPECOENSE/SC, ,CRUZEIRO/MG,2,Domingo ,A,23,20,19,21
9387,Concurso 671 (21/09/2015),9,3,GOIÁS/GO, ,JOINVILLE/SC,0,Domingo ,H,29,10,13,26
9388,Concurso 671 (21/09/2015),10,1,INTERNACIONAL/RS, ,FIGUEIRENSE/SC,1,Sábado ,D,32,18,15,34
9389,Concurso 671 (21/09/2015),11,2,CORITIBA/PR, ,ATLÉTICO/PR,0,Domingo ,H,19,21,13,31
9390,Concurso 671 (21/09/2015),12,2,VASCO DA GAMA/RJ, ,SPORT/PE,1,Domingo ,H,24,24,14,28
9391,Concurso 671 (21/09/2015),13,3,PONTE PRETA/SP, ,FLUMINENSE/RJ,1,Sábado ,H,23,25,16,28
9392,Concurso 671 (21/09/2015),14,2,AVAÍ/SC, ,SÃO PAULO/SP,1,Domingo ,H,25,20,21,25
9393,Concurso 672 (28/09/2015),1,1,FLAMENGO/RJ, ,VASCO DA GAMA/RJ,2,Domingo ,A,34,16,23,24
9394,Concurso 672 (28/09/2015),2,1,SÃO PAULO/SP, ,PALMEIRAS/SP,1,Domingo ,D,39,19,13,31
9395,Concurso 672 (28/09/2015),3,3,SANTOS/SP, ,INTERNACIONAL/RS,1,Domingo ,H,41,14,20,26
9396,Concurso 672 (28/09/2015),4,3,VITÓRIA/BA, ,PAYSANDU/PA,1,Sábado ,H,23,19,22,32
9397,Concurso 672 (28/09/2015),5,0,SAMPAIO CORRÊA/MA, ,SANTA CRUZ/PE,0,Sábado ,D,23,24,12,32
9398,Concurso 672 (28/09/2015),6,1,PARANÁ/PR, ,ATLÉTICO/GO,2,Sábado ,A,30,15,13,25
9399,Concurso 672 (28/09/2015),7,3,NÁUTICO/PE, ,ABC/RN,0,Sábado ,H,21,18,33,32
9400,Concurso 672 (28/09/2015),8,1,ATLÉTICO/PR, ,PONTE PRETA/SP,2,Domingo ,A,25,28,8,34
9401,Concurso 672 (28/09/2015),9,3,SPORT/PE, ,CHAPECOENSE/SC,0,Domingo ,H,30,11,18,27
9402,Concurso 672 (28/09/2015),10,3,GRÊMIO/RS, ,AVAÍ/SC,1,Sábado ,H,31,18,14,25
9403,Concurso 672 (28/09/2015),11,2,FLUMINENSE/RJ, ,GOIÁS/GO,0,Sábado ,H,37,14,21,22
9404,Concurso 672 (28/09/2015),12,2,JOINVILLE/SC, ,ATLÉTICO/MG,2,Domingo ,D,29,29,17,17
9405,Concurso 672 (28/09/2015),13,2,CRUZEIRO/MG, ,CORITIBA/PR,0,Domingo ,H,31,16,19,33
9406,Concurso 672 (28/09/2015),14,1,FIGUEIRENSE/SC, ,CORINTHIANS/SP,3,Domingo ,A,27,32,16,18
9407,Concurso 673 (05/10/2015),1,3,SANTOS/SP, ,FLUMINENSE/RJ,1,Domingo ,H,42,25,20,30
9408,Concurso 673 (05/10/2015),2,0,CRUZEIRO/MG, ,GRÊMIO/RS,0,Domingo ,D,31,18,16,20
9409,Concurso 673 (05/10/2015),3,2,PONTE PRETA/SP, ,CORINTHIANS/SP,2,Domingo ,D,24,33,16,18
9410,Concurso 673 (05/10/2015),4,1,BAHIA/BA, ,VITÓRIA/BA,3,Sábado ,A,28,18,16,29
9411,Concurso 673 (05/10/2015),5,2,ATLÉTICO/GO, ,PAYSANDU/PA,1,Sábado ,H,31,18,23,33
9412,Concurso 673 (05/10/2015),6,2,OESTE/SP, ,NÁUTICO/PE,0,Sábado ,H,10,17,6,32
9413,Concurso 673 (05/10/2015),7,3,MACAÉ/RJ, ,ABC/RN,1,Sábado ,H,21,15,33,32
9414,Concurso 673 (05/10/2015),8,1,AVAÍ/SC, ,VASCO DA GAMA/RJ,1,Domingo ,D,25,18,21,25
9415,Concurso 673 (05/10/2015),9,5,CHAPECOENSE/SC, ,PALMEIRAS/SP,1,Domingo ,H,22,20,19,29
9416,Concurso 673 (05/10/2015),10,2,GOIÁS/GO, ,FIGUEIRENSE/SC,3,Domingo ,A,32,19,12,34
9417,Concurso 673 (05/10/2015),11,2,FLAMENGO/RJ, ,JOINVILLE/SC,0,Domingo ,H,34,10,24,26
9418,Concurso 673 (05/10/2015),12,0,CORITIBA/PR, ,ATLÉTICO/MG,3,Sábado ,A,21,29,13,19
9419,Concurso 673 (05/10/2015),13,2,INTERNACIONAL/RS, ,SPORT/PE,1,Sábado ,H,31,25,16,28
9420,Concurso 673 (05/10/2015),14,1,SÃO PAULO/SP, ,ATLÉTICO/PR,0,Sábado ,H,39,19,11,31
9421,Concurso 674 (14/10/2015),1,3,BRASIL, ,VENEZUELA,1,Terça-feira ,H,41,2,17,5
9422,Concurso 674 (14/10/2015),2,0,PARAGUAI, ,ARGENTINA,0,Terça-feira ,D,6,12,3,10
9423,Concurso 674 (14/10/2015),3,3,URUGUAI, ,COLÔMBIA,0,Terça-feira ,H,17,6,12,1
9424,Concurso 674 (14/10/2015),4,1,SÉRVIA, ,PORTUGAL,2,Domingo ,A,0,5,1,7
9425,Concurso 674 (14/10/2015),5,0,UCRÂNIA, ,ESPANHA,1,Segunda-feira ,A,0,12,0,3
9426,Concurso 674 (14/10/2015),6,0,REPÚBLICA TCHECA, ,TURQUIA,2,Sábado ,A,0,3,0,3
9427,Concurso 674 (14/10/2015),7,1,ANDORRA, ,BÉLGICA,4,Sábado ,A,0,4,0,5
9428,Concurso 674 (14/10/2015),8,2,BÓSNIA HERZEGOVINA, ,PAÍS DE GALES,0,Sábado ,H,3,0,1,0
9429,Concurso 674 (14/10/2015),9,1,ISRAEL, ,CHIPRE,2,Sábado ,A,0,0,0,0
9430,Concurso 674 (14/10/2015),10,3,CROÁCIA, ,BULGÁRIA,0,Sábado ,H,3,0,6,0
9431,Concurso 674 (14/10/2015),11,2,NAMÍBIA, ,GAMBIA,1,Terça-feira ,H,0,0,0,0
9432,Concurso 674 (14/10/2015),12,0,NIGÉRIA, ,SOMÁLIA,1,,A,6,0,10,0
9433,Concurso 674 (14/10/2015),13,2,EQUADOR, ,BOLÍVIA,0,Terça-feira ,H,5,0,3,5
9434,Concurso 674 (14/10/2015),14,3,PERU, ,CHILE,4,Terça-feira ,A,1,5,2,2
9435,Concurso 675 (19/10/2015),1,0,FLAMENGO/RJ, ,INTERNACIONAL/RS,1,Domingo ,A,36,14,23,27
9436,Concurso 675 (19/10/2015),2,2,CRUZEIRO/MG, ,FLUMINENSE/RJ,0,Domingo ,H,29,25,15,32
9437,Concurso 675 (19/10/2015),3,1,ATLÉTICO/PR, ,CORINTHIANS/SP,4,Domingo ,A,26,34,10,19
9438,Concurso 675 (19/10/2015),4,1,SANTA CRUZ/PE, ,NÁUTICO/PE,3,Sábado ,A,32,14,12,33
9439,Concurso 675 (19/10/2015),5,3,CRICIÚMA/SC, ,CEARÁ/CE,0,Sábado ,H,21,22,16,38
9440,Concurso 675 (19/10/2015),6,4,BOTAFOGO/RJ, ,BRAGANTINO/SP,0,Sábado ,H,26,15,14,32
9441,Concurso 675 (19/10/2015),7,4,ABC/RN, ,AMÉRICA/MG,2,Sábado ,H,29,28,17,22
9442,Concurso 675 (19/10/2015),8,3,PONTE PRETA/SP, ,CORITIBA/PR,0,Domingo ,H,24,16,17,35
9443,Concurso 675 (19/10/2015),9,1,JOINVILLE/SC, ,FIGUEIRENSE/SC,0,Sábado ,H,28,21,19,35
9444,Concurso 675 (19/10/2015),10,3,SANTOS/SP, ,GOIÁS/GO,1,Domingo ,H,42,14,20,23
9445,Concurso 675 (19/10/2015),11,2,GRÊMIO/RS, ,CHAPECOENSE/SC,3,Domingo ,A,33,10,15,28
9446,Concurso 675 (19/10/2015),12,4,SPORT/PE, ,ATLÉTICO/MG,1,Domingo ,H,32,31,16,17
9447,Concurso 675 (19/10/2015),13,1,AVAÍ/SC, ,PALMEIRAS/SP,3,Sábado ,A,26,21,22,28
9448,Concurso 675 (19/10/2015),14,2,SÃO PAULO/SP, ,VASCO DA GAMA/RJ,2,Domingo ,D,38,19,10,26
9449,Concurso 676 (26/10/2015),1,1,CORINTHIANS/SP, ,FLAMENGO/RJ,0,Domingo ,H,35,24,12,29
9450,Concurso 676 (26/10/2015),2,0,VASCO DA GAMA/RJ, ,GRÊMIO/RS,0,Domingo ,D,25,18,14,20
9451,Concurso 676 (26/10/2015),3,0,GOIÁS/GO, ,CRUZEIRO/MG,1,Domingo ,A,34,21,14,20
9452,Concurso 676 (26/10/2015),4,2,SAMPAIO CORRÊA/MA, ,PAYSANDU/PA,0,Sábado ,H,23,15,12,35
9453,Concurso 676 (26/10/2015),5,1,NÁUTICO/PE, ,BOTAFOGO/RJ,4,Sábado ,A,23,16,29,27
9454,Concurso 676 (26/10/2015),6,0,ATLÉTICO/GO, ,SANTA CRUZ/PE,0,Sábado ,D,30,23,24,31
9455,Concurso 676 (26/10/2015),7,0,CRB/AL, ,VITÓRIA/BA,0,Sábado ,D,31,20,19,29
9456,Concurso 676 (26/10/2015),8,0,FIGUEIRENSE/SC, ,SANTOS/SP,0,Sábado ,D,28,21,17,20
9457,Concurso 676 (26/10/2015),9,0,CHAPECOENSE/SC, ,AVAÍ/SC,0,Domingo ,D,25,18,20,27
9458,Concurso 676 (26/10/2015),10,1,INTERNACIONAL/RS, ,JOINVILLE/SC,0,Sábado ,H,31,8,14,25
9459,Concurso 676 (26/10/2015),11,0,FLUMINENSE/RJ, ,ATLÉTICO/PR,1,Sábado ,A,35,18,21,30
9460,Concurso 676 (26/10/2015),12,0,PALMEIRAS/SP, ,SPORT/PE,2,Sábado ,A,34,26,20,27
9461,Concurso 676 (26/10/2015),13,1,CORITIBA/PR, ,SÃO PAULO/SP,2,Domingo ,A,21,20,15,26
9462,Concurso 676 (26/10/2015),14,2,ATLÉTICO/MG, ,PONTE PRETA/SP,1,Domingo ,H,37,28,13,32
9463,Concurso 677 (03/11/2015),1,0,ATLÉTICO/MG, ,CORINTHIANS/SP,3,Domingo ,A,36,36,13,19
9464,Concurso 677 (03/11/2015),2,0,VASCO DA GAMA/RJ, ,FLUMINENSE/RJ,1,Domingo ,A,24,22,14,33
9465,Concurso 677 (03/11/2015),3,2,SANTOS/SP, ,PALMEIRAS/SP,1,Domingo ,H,43,23,21,26
9466,Concurso 677 (03/11/2015),4,2,VITÓRIA/BA, ,NÁUTICO/PE,3,Sábado ,A,26,17,22,32
9467,Concurso 677 (03/11/2015),5,1,BOTAFOGO/RJ, ,BAHIA/BA,0,Sábado ,H,29,16,13,33
9468,Concurso 677 (03/11/2015),6,2,ABC/RN, ,SAMPAIO CORRÊA/MA,3,Sábado ,A,32,22,19,33
9469,Concurso 677 (03/11/2015),7,5,PAYSANDU/PA, ,CRB/AL,1,Sábado ,H,40,19,19,27
9470,Concurso 677 (03/11/2015),8,1,PONTE PRETA/SP, ,JOINVILLE/SC,0,Sábado ,H,27,5,17,26
9471,Concurso 677 (03/11/2015),9,0,CHAPECOENSE/SC, ,ATLÉTICO/PR,0,Domingo ,D,23,16,19,29
9472,Concurso 677 (03/11/2015),10,1,AVAÍ/SC, ,CRUZEIRO/MG,1,Sábado ,D,26,22,23,20
9473,Concurso 677 (03/11/2015),11,1,CORITIBA/PR, ,FIGUEIRENSE/SC,1,Sábado ,D,22,20,17,35
9474,Concurso 677 (03/11/2015),12,2,GOIÁS/GO, ,INTERNACIONAL/RS,1,Domingo ,H,31,13,14,26
9475,Concurso 677 (03/11/2015),13,3,SÃO PAULO/SP, ,SPORT/PE,0,Sábado ,H,38,27,12,26
9476,Concurso 677 (03/11/2015),14,2,GRÊMIO/RS, ,FLAMENGO/RJ,0,Domingo ,H,34,22,18,29
9477,Concurso 678 (09/11/2015),1,0,PALMEIRAS/SP, ,VASCO DA GAMA/RJ,2,Domingo ,A,33,19,21,27
9478,Concurso 678 (09/11/2015),2,2,CRUZEIRO/MG, ,SÃO PAULO/SP,1,Domingo ,H,29,20,14,27
9479,Concurso 678 (09/11/2015),3,1,SPORT/PE, ,GRÊMIO/RS,0,Domingo ,H,35,17,17,18
9480,Concurso 678 (09/11/2015),4,1,CRICIÚMA/SC, ,BOTAFOGO/RJ,0,Sábado ,H,23,20,16,26
9481,Concurso 678 (09/11/2015),5,1,BAHIA/BA, ,SANTA CRUZ/PE,2,Sábado ,A,28,21,17,28
9482,Concurso 678 (09/11/2015),6,4,CRB/AL, ,ATLÉTICO/GO,1,Sábado ,H,30,16,18,24
9483,Concurso 678 (09/11/2015),7,2,NÁUTICO/PE, ,PARANÁ/PR,0,Sábado ,H,23,20,28,25
9484,Concurso 678 (09/11/2015),8,0,FIGUEIRENSE/SC, ,ATLÉTICO/MG,1,Domingo ,A,28,32,16,21
9485,Concurso 678 (09/11/2015),9,1,INTERNACIONAL/RS, ,PONTE PRETA/SP,0,Sábado ,H,30,27,14,32
9486,Concurso 678 (09/11/2015),10,2,ATLÉTICO/PR, ,AVAÍ/SC,1,Sábado ,H,25,18,14,26
9487,Concurso 678 (09/11/2015),11,2,FLUMINENSE/RJ, ,CHAPECOENSE/SC,3,Sábado ,A,32,11,19,29
9488,Concurso 678 (09/11/2015),12,0,JOINVILLE/SC, ,SANTOS/SP,0,Domingo ,D,27,20,16,20
9489,Concurso 678 (09/11/2015),13,4,FLAMENGO/RJ, ,GOIÁS/GO,1,Domingo ,H,33,15,24,26
9490,Concurso 678 (09/11/2015),14,2,CORINTHIANS/SP, ,CORITIBA/PR,1,Sábado ,H,35,15,11,36
9491,Concurso 679 (18/11/2015),1,3,CRUZEIRO/MG, ,SPORT/PE,0,Domingo ,H,28,25,14,26
9492,Concurso 679 (18/11/2015),2,0,BOTAFOGO/RJ, ,SANTA CRUZ/PE,3,Sábado ,A,29,22,13,29
9493,Concurso 679 (18/11/2015),3,1,PARANÁ/PR, ,AMÉRICA/MG,0,Sábado ,H,29,28,15,25
9494,Concurso 679 (18/11/2015),4,3,BRAGANTINO/SP, ,SAMPAIO CORRÊA/MA,0,Sábado ,H,26,24,20,34
9495,Concurso 679 (18/11/2015),5,1,VITÓRIA/BA, ,CEARÁ/CE,0,Sábado ,H,28,21,24,40
9496,Concurso 679 (18/11/2015),6,3,ATLÉTICO/GO, ,MACAÉ/RJ,4,Sábado ,A,26,19,23,21
9497,Concurso 679 (18/11/2015),7,1,NÁUTICO/PE, ,CRB/AL,1,Sábado ,D,25,20,26,30
9498,Concurso 679 (18/11/2015),8,3,BOA ESPORTE/MG, ,BAHIA/BA,0,Sábado ,H,0,15,0,33
9499,Concurso 679 (18/11/2015),9,0,RIVER/PI, ,BOTAFOGO/SP,0,Sábado ,D,2,9,2,43
9500,Concurso 679 (18/11/2015),10,1,VENEZUELA, ,EQUADOR,3,Terça-feira ,A,0,4,0,10
9501,Concurso 679 (18/11/2015),11,2,PARAGUAI, ,BOLÍVIA,1,Terça-feira ,H,6,0,3,7
9502,Concurso 679 (18/11/2015),12,0,COLÔMBIA, ,ARGENTINA,1,Terça-feira ,A,5,12,1,10
9503,Concurso 679 (18/11/2015),13,3,URUGUAI, ,CHILE,0,Terça-feira ,H,20,9,12,5
9504,Concurso 679 (18/11/2015),14,3,BRASIL, ,PERU,0,Terça-feira ,H,42,4,17,9
9505,Concurso 680 (23/11/2015),1,6,CORINTHIANS/SP, ,SÃO PAULO/SP,1,Domingo ,H,36,20,11,27
9506,Concurso 680 (23/11/2015),2,1,INTERNACIONAL/RS, ,GRÊMIO/RS,0,Domingo ,H,27,17,12,19
9507,Concurso 680 (23/11/2015),3,1,PALMEIRAS/SP, ,CRUZEIRO/MG,1,Sábado ,D,33,22,21,21
9508,Concurso 680 (23/11/2015),4,1,AMÉRICA/MG, ,CEARÁ/CE,1,Sábado ,D,36,19,22,39
9509,Concurso 680 (23/11/2015),5,1,NÁUTICO/PE, ,BAHIA/BA,0,Sábado ,H,26,14,26,35
9510,Concurso 680 (23/11/2015),6,1,PAYSANDU/PA, ,CRICIÚMA/SC,0,Sábado ,H,42,9,19,36
9511,Concurso 680 (23/11/2015),7,4,VILA NOVA/GO, ,LONDRINA/PR,1,Sábado ,H,24,8,27,26
9512,Concurso 680 (23/11/2015),8,0,FIGUEIRENSE/SC, ,CHAPECOENSE/SC,0,Domingo ,D,27,13,14,31
9513,Concurso 680 (23/11/2015),9,0,SPORT/PE, ,ATLÉTICO/PR,0,Domingo ,D,34,15,15,26
9514,Concurso 680 (23/11/2015),10,1,JOINVILLE/SC, ,VASCO DA GAMA/RJ,2,Domingo ,A,26,18,16,25
9515,Concurso 680 (23/11/2015),11,3,FLUMINENSE/RJ, ,AVAÍ/SC,1,Domingo ,H,31,19,22,25
9516,Concurso 680 (23/11/2015),12,1,CORITIBA/PR, ,SANTOS/SP,0,Domingo ,H,22,20,18,17
9517,Concurso 680 (23/11/2015),13,1,FLAMENGO/RJ, ,PONTE PRETA/SP,1,Domingo ,D,34,24,25,30
9518,Concurso 680 (23/11/2015),14,2,ATLÉTICO/MG, ,GOIÁS/GO,2,Domingo ,D,34,16,15,29
9519,Concurso 681 (30/11/2015),1,2,GRÊMIO/RS, ,ATLÉTICO/MG,1,Domingo ,H,36,30,17,21
9520,Concurso 681 (30/11/2015),2,1,VASCO DA GAMA/RJ, ,SANTOS/SP,0,Domingo ,H,22,19,15,17
9521,Concurso 681 (30/11/2015),3,2,SPORT/PE, ,CORINTHIANS/SP,0,Domingo ,H,32,37,13,14
9522,Concurso 681 (30/11/2015),4,0,BOTAFOGO/RJ, ,AMÉRICA/MG,0,Sábado ,D,28,28,15,23
9523,Concurso 681 (30/11/2015),5,3,SANTA CRUZ/PE, ,VITÓRIA/BA,1,Sábado ,H,27,19,15,28
9524,Concurso 681 (30/11/2015),6,0,BRAGANTINO/SP, ,NÁUTICO/PE,2,Sábado ,A,28,20,18,31
9525,Concurso 681 (30/11/2015),7,1,CEARÁ/CE, ,MACAÉ/RJ,0,Sábado ,H,48,23,28,24
9526,Concurso 681 (30/11/2015),8,1,CHAPECOENSE/SC, ,GOIÁS/GO,3,Domingo ,A,22,18,19,29
9527,Concurso 681 (30/11/2015),9,3,SÃO PAULO/SP, ,FIGUEIRENSE/SC,2,Sábado ,H,40,18,11,33
9528,Concurso 681 (30/11/2015),10,1,AVAÍ/SC, ,PONTE PRETA/SP,0,Sábado ,H,26,24,23,30
9529,Concurso 681 (30/11/2015),11,3,CRUZEIRO/MG, ,JOINVILLE/SC,0,Domingo ,H,29,5,13,27
9530,Concurso 681 (30/11/2015),12,0,PALMEIRAS/SP, ,CORITIBA/PR,2,Domingo ,A,33,16,21,37
9531,Concurso 681 (30/11/2015),13,3,ATLÉTICO/PR, ,FLAMENGO/RJ,0,Domingo ,H,27,21,14,29
9532,Concurso 681 (30/11/2015),14,1,FLUMINENSE/RJ, ,INTERNACIONAL/RS,1,Sábado ,D,33,13,22,24
9533,Concurso 682 (07/12/2015),1,2,INTERNACIONAL/RS, ,CRUZEIRO/MG,0,Domingo ,H,26,20,11,19
9534,Concurso 682 (07/12/2015),2,0,GOIÁS/GO, ,SÃO PAULO/SP,1,Domingo ,A,27,19,15,32
9535,Concurso 682 (07/12/2015),3,0,CORITIBA/PR, ,VASCO DA GAMA/RJ,0,Domingo ,D,22,19,17,25
9536,Concurso 682 (07/12/2015),4,1,FLAMENGO/RJ, ,PALMEIRAS/SP,2,Domingo ,A,32,23,24,28
9537,Concurso 682 (07/12/2015),5,1,FIGUEIRENSE/SC, ,FLUMINENSE/RJ,0,Domingo ,H,27,22,13,31
9538,Concurso 682 (07/12/2015),6,0,JOINVILLE/SC, ,GRÊMIO/RS,2,Domingo ,A,26,16,17,19
9539,Concurso 682 (07/12/2015),7,5,SANTOS/SP, ,ATLÉTICO/PR,1,Domingo ,H,44,14,20,23
9540,Concurso 682 (07/12/2015),8,3,ATLÉTICO/MG, ,CHAPECOENSE/SC,0,Domingo ,H,35,13,17,28
9541,Concurso 682 (07/12/2015),9,0,PONTE PRETA/SP, ,SPORT/PE,1,Domingo ,A,26,24,17,29
9542,Concurso 682 (07/12/2015),10,1,CORINTHIANS/SP, ,AVAÍ/SC,1,Domingo ,D,39,20,10,27
9543,Concurso 682 (07/12/2015),11,2,F EUCLIDES DA CUNHA/BA, ,F MUNDO NOVO/BA,1,Sábado ,H,0,0,0,0
9544,Concurso 682 (07/12/2015),12,16,F LUSACA/BA, ,F CATU/BA,1,Domingo ,H,0,0,0,0
9545,Concurso 682 (07/12/2015),13,4,F JUVENTUDE/BA, ,F ITABUNA/BA,0,Domingo ,H,0,0,0,0
9546,Concurso 682 (07/12/2015),14,9,F VITORIA/BA, ,F REDENÇÃO/BA,0,Domingo ,H,0,0,0,0
9547,Concurso 683 (04/01/2016),1,2,CORINTHIANS/SP, ,BRAGANTINO/SP,0,Sábado ,H,37,15,11,35
9548,Concurso 683 (04/01/2016),2,6,INTERNACIONAL/RS, ,BOTAFOGO/SP,0,Sábado ,H,27,9,9,43
9549,Concurso 683 (04/01/2016),3,1,ATLÉTICO/MG, ,RIVER/PI,1,Domingo ,D,37,3,17,2
9550,Concurso 683 (04/01/2016),4,0,SANTA CRUZ/PE, ,VILA NOVA/GO,1,Sábado ,A,30,22,16,43
9551,Concurso 683 (04/01/2016),5,1,ATLÉTICO/PR, ,SPORT/PE,2,Sábado ,A,29,23,14,27
9552,Concurso 683 (04/01/2016),6,0,CHAPECOENSE/SC, ,JUVENTUDE/RS,1,Sábado ,A,23,20,21,38
9553,Concurso 683 (04/01/2016),7,1,PAYSANDU/PA, ,GUARANI/SP,1,Sábado ,D,40,18,18,31
9554,Concurso 683 (04/01/2016),8,10,CORITIBA/PR, ,UNIÃO BARBARENSE/SP,0,Sábado ,H,21,10,17,24
9555,Concurso 683 (04/01/2016),9,3,AMÉRICA/MG, ,SÃO CAETANO/SP,0,Domingo ,H,35,22,21,20
9556,Concurso 683 (04/01/2016),10,2,PALMEIRAS/SP, ,SAMPAIO CORRÊA/MA,2,Domingo ,D,33,23,22,35
